"","TrialNum","Onset","TrueOns","cond","Stim","Resp","RT","StopTrial","SSD","correct","subind","runnum","first","group_num","group"
"31666",49,130,130,2,0,"1",0.49687,1,0.35,3,"/ldrc_c_059","1",1,13,"A_control"
"31667",50,132,132,3,1,"4",0.550936,1,0.3,3,"/ldrc_c_059","1",1,13,"A_control"
"31668",51,134,134,3,1,"4",0.564259,1,0.25,3,"/ldrc_c_059","1",1,13,"A_control"
"31669",52,136,136.01,0,0,"1",0.835521,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31670",53,139,139.01,1,1,"4",0.527336,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31671",54,142,142.01,0,0,"1",0.669231,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31672",55,144,144.01,1,1,"4",0.62945,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31673",56,146,146.01,1,1,"4",0.551803,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31674",57,148,148.01,0,0,"1",0.559817,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31675",58,150,150.01,1,1,"4",0.852162,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31676",59,152,152.01,0,0,"1",0.745377,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31677",60,154,154.01,0,0,"1",0.590555,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31678",61,158,158.01,3,1,"0",0,1,0.2,4,"/ldrc_c_059","1",1,13,"A_control"
"31679",62,161,161.02,2,0,"0",0,1,0.25,4,"/ldrc_c_059","1",1,13,"A_control"
"31680",63,163,163.02,2,0,"0",0,1,0.3,4,"/ldrc_c_059","1",1,13,"A_control"
"31681",64,171,171,0,0,"1",0.581765,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31682",65,176,176.01,1,1,"4",0.574993,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31683",66,179,179.01,0,0,"1",0.763716,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31684",67,184,184.01,0,0,"1",0.619816,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31685",68,186,186.01,0,0,"1",0.819005,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31686",69,190,190.01,0,0,"1",0.519509,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31687",70,192,192.01,1,1,"4",0.770852,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31688",71,194,194.01,1,1,"4",0.876998,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31689",72,196,196.01,1,1,"4",0.63326,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31690",73,199,199.01,2,0,"0",0,1,0.35,4,"/ldrc_c_059","1",1,13,"A_control"
"31691",74,201,201.02,3,1,"4",0.572402,1,0.4,3,"/ldrc_c_059","1",1,13,"A_control"
"31692",75,204,204.02,2,0,"0",0,1,0.35,4,"/ldrc_c_059","1",1,13,"A_control"
"31693",76,207,207.02,1,1,"1",0.793075,0,0,0,"/ldrc_c_059","1",1,13,"A_control"
"31694",77,211,211,1,1,"4",0.547117,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31695",78,214,214,0,0,"1",0.743937,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31696",79,216,216,0,0,"0",0,0,0,5,"/ldrc_c_059","1",1,13,"A_control"
"31697",80,219,219.01,0,0,"1",0.789172,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31698",81,221,221.01,0,0,"1",0.573239,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31699",82,225,225.01,3,1,"0",0,1,0.4,4,"/ldrc_c_059","1",1,13,"A_control"
"31700",83,227,227.01,1,1,"4",0.623099,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31701",84,229,229.01,3,1,"4",0.649265,1,0.45,3,"/ldrc_c_059","1",1,13,"A_control"
"31702",85,231,231.01,2,0,"1",0.739511,1,0.4,3,"/ldrc_c_059","1",1,13,"A_control"
"31703",86,233,233.01,3,1,"4",0.484708,1,0.35,3,"/ldrc_c_059","1",1,13,"A_control"
"31704",87,238,238.01,1,1,"4",0.553585,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31705",88,240,240.01,1,1,"4",0.561971,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31706",89,244,244.02,1,1,"4",0.613227,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31707",90,246,246.02,0,0,"1",0.692673,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31708",91,248,248.02,1,1,"4",0.81898,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31709",92,250,250,1,1,"4",0.673935,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31710",93,252,252,1,1,"4",0.836093,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31711",94,255,255,2,0,"1",0.590885,1,0.3,3,"/ldrc_c_059","1",1,13,"A_control"
"31712",95,257,257.01,1,1,"4",0.673215,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31713",96,259,259.01,0,0,"1",0.646422,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31714",97,261,261.01,0,0,"1",0.721624,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31715",98,263,263.01,3,1,"0",0,1,0.25,4,"/ldrc_c_059","1",1,13,"A_control"
"31716",99,265,265.01,0,0,"1",0.673097,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31717",100,267,267.01,1,1,"4",0.74741,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31718",101,269,269.01,0,0,"1",0.912612,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31719",102,274,274.01,3,1,"4",0.562635,1,0.3,3,"/ldrc_c_059","1",1,13,"A_control"
"31720",103,276,276.01,2,0,"0",0,1,0.25,4,"/ldrc_c_059","1",1,13,"A_control"
"31721",104,279,279.01,0,0,"1",0.547739,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31722",105,281,281.01,0,0,"4",0.692967,0,0,0,"/ldrc_c_059","1",1,13,"A_control"
"31723",106,286,286.02,1,1,"4",0.477975,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31724",107,290,290.02,1,1,"4",0.505396,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31725",108,293,293,0,0,"1",0.61211,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31726",109,295,295,0,0,"4",0.560275,0,0,0,"/ldrc_c_059","1",1,13,"A_control"
"31727",110,297,297,1,1,"4",0.770539,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31728",111,300,300.01,0,0,"1",0.760416,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31729",112,302,302.01,0,0,"1",0.742578,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31730",113,308,308.01,3,1,"4",0.646475,1,0.3,3,"/ldrc_c_059","1",1,13,"A_control"
"31731",114,310,310.01,0,0,"1",0.664546,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31732",115,312,312.01,2,0,"0",0,1,0.25,4,"/ldrc_c_059","1",1,13,"A_control"
"31733",116,314,314.01,0,0,"1",0.581012,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31734",117,316,316.01,0,0,"1",0.674164,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31735",118,318,318.01,0,0,"1",0.714529,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31736",119,324,324.02,1,1,"4",0.768159,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31737",120,326,326.02,1,1,"4",0.802582,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31738",121,329,329.02,0,0,"1",0.723265,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31739",122,331,331,0,0,"1",0.62419,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31740",123,333,333,1,1,"4",0.74935,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31741",124,337,337,1,1,"4",0.613335,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31742",125,339,339.01,2,0,"0",0,1,0.3,4,"/ldrc_c_059","1",1,13,"A_control"
"31743",126,344,344.01,1,1,"4",0.663112,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31744",127,346,346.01,0,0,"1",0.910368,0,0,1,"/ldrc_c_059","1",1,13,"A_control"
"31745",0,0,0.02,1,1,"4",0.801481,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31746",1,2,2.02,1,1,"4",0.750653,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31747",2,5,5.02,1,1,"4",0.660515,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31748",3,12,12,0,0,"1",0.771414,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31749",4,14,14.01,3,1,"0",0,1,0.25,4,"/ldrc_c_059","2",1,13,"A_control"
"31750",5,16,16.01,3,1,"0",0,1,0.3,4,"/ldrc_c_059","2",1,13,"A_control"
"31751",6,18,18.01,2,0,"1",0.507225,1,0.35,3,"/ldrc_c_059","2",1,13,"A_control"
"31752",7,21,21.01,0,0,"1",0.802954,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31753",8,23,23.01,1,1,"4",0.936304,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31754",9,25,25.01,0,0,"1",0.775568,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31755",10,34,34.01,0,0,"1",0.970037,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31756",11,36,36.01,1,1,"4",0.509276,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31757",12,39,39.02,1,1,"4",0.832255,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31758",13,41,41.02,0,0,"1",0.83645,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31759",14,43,43.02,0,0,"1",0.843615,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31760",15,46,46,0,0,"1",0.691953,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31761",16,48,48,1,1,"4",0.866415,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31762",17,51,51,1,1,"4",0.584216,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31763",18,56,56.01,3,1,"0",0,1,0.3,4,"/ldrc_c_059","2",1,13,"A_control"
"31764",19,58,58.01,3,1,"0",0,1,0.35,4,"/ldrc_c_059","2",1,13,"A_control"
"31765",20,61,61.01,0,0,"1",0.508377,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31766",21,63,63.01,3,1,"0",0,1,0.4,4,"/ldrc_c_059","2",1,13,"A_control"
"31767",22,66,66.01,1,1,"4",0.610433,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31768",23,69,69.01,1,1,"4",0.859435,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31769",24,71,71.01,0,0,"1",0.776616,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31770",25,73,73.01,0,0,"1",0.781774,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31771",26,75,75.01,0,0,"1",0.755027,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31772",27,77,77.01,1,1,"4",0.739269,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31773",28,79,79.02,1,1,"4",0.62952,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31774",29,81,81.02,1,1,"4",0.772762,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31775",30,83,83.02,0,0,"1",0.718936,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31776",31,86,86,2,0,"1",0.643423,1,0.45,3,"/ldrc_c_059","2",1,13,"A_control"
"31777",32,88,88,2,0,"0",0,1,0.4,4,"/ldrc_c_059","2",1,13,"A_control"
"31778",33,90,90,3,1,"4",0.608995,1,0.45,3,"/ldrc_c_059","2",1,13,"A_control"
"31779",34,93,93,1,1,"4",0.903818,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31780",35,95,95.01,1,1,"4",0.768029,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31781",36,97,97.01,1,1,"4",0.915296,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31782",37,100,100.01,0,0,"1",0.618093,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31783",38,103,103.01,0,0,"1",0.674029,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31784",39,105,105.01,0,0,"1",0.982312,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31785",40,108,108.01,0,0,"1",0.642003,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31786",41,110,110.01,0,0,"1",0.85731,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31787",42,112,112.01,2,0,"0",0,1,0.4,4,"/ldrc_c_059","2",1,13,"A_control"
"31788",43,114,114.01,3,1,"0",0,1,0.45,4,"/ldrc_c_059","2",1,13,"A_control"
"31789",44,116,116.01,3,1,"4",0.680113,1,0.5,3,"/ldrc_c_059","2",1,13,"A_control"
"31790",45,121,121.02,1,1,"4",0.548044,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31791",46,123,123.02,1,1,"4",0.775447,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31792",47,125,125,1,1,"0",0,0,0,5,"/ldrc_c_059","2",1,13,"A_control"
"31793",48,128,128.02,0,0,"1",0.609511,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31794",49,130,130,3,1,"0",0,1,0.45,4,"/ldrc_c_059","2",1,13,"A_control"
"31795",50,132,132,0,0,"1",0.852527,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31796",51,134,134,1,1,"4",0.593754,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31797",52,136,136.01,0,0,"1",0.666069,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31798",53,139,139.01,2,0,"1",0.568926,1,0.5,3,"/ldrc_c_059","2",1,13,"A_control"
"31799",54,144,144.01,0,0,"1",0.573079,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31800",55,147,147.01,0,0,"1",0.841894,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31801",56,149,149.01,1,1,"4",0.746193,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31802",57,153,153.01,1,1,"4",0.70761,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31803",58,155,155.01,0,0,"1",0.729932,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31804",59,157,157.01,3,1,"0",0,1,0.45,4,"/ldrc_c_059","2",1,13,"A_control"
"31805",60,163,163.02,1,1,"4",0.674581,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31806",61,165,165.02,0,0,"1",0.653886,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31807",62,167,167,0,0,"1",0.607774,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31808",63,169,169,1,1,"4",0.753094,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31809",64,174,174,0,0,"1",0.64907,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31810",65,177,177.01,0,0,"1",0.595845,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31811",66,179,179.01,1,1,"4",0.644228,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31812",67,181,181.01,0,0,"1",0.90032,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31813",68,183,183.01,1,1,"4",0.480693,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31814",69,186,186.01,3,1,"0",0,1,0.5,4,"/ldrc_c_059","2",1,13,"A_control"
"31815",70,188,188.01,3,1,"4",0.715776,1,0.55,3,"/ldrc_c_059","2",1,13,"A_control"
"31816",71,192,192.01,0,0,"1",0.677275,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31817",72,195,195.01,0,0,"1",0.688052,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31818",73,197,197.01,3,1,"0",0,1,0.5,4,"/ldrc_c_059","2",1,13,"A_control"
"31819",74,199,199.01,1,1,"4",0.874565,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31820",75,203,203.02,0,0,"1",0.616886,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31821",76,206,206.02,0,0,"1",0.630853,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31822",77,208,208,1,1,"4",0.60968,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31823",78,210,210,0,0,"1",0.437918,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31824",79,214,214,3,1,"4",0.514382,1,0.55,3,"/ldrc_c_059","2",1,13,"A_control"
"31825",80,217,217.01,2,0,"0",0,1,0.5,4,"/ldrc_c_059","2",1,13,"A_control"
"31826",81,219,219.01,0,0,"1",0.562699,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31827",82,221,221.01,1,1,"4",0.976645,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31828",83,223,223.01,0,0,"1",0.646046,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31829",84,225,225.01,0,0,"1",0.562335,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31830",85,227,227.01,1,1,"4",0.606525,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31831",86,230,230.01,1,1,"4",0.74027,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31832",87,232,232.01,1,1,"4",0.755485,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31833",88,234,234.01,0,0,"1",0.675769,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31834",89,238,238.01,0,0,"1",0.960283,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31835",90,240,240.01,0,0,"0",0,0,0,5,"/ldrc_c_059","2",1,13,"A_control"
"31836",91,242,242.02,0,0,"1",0.934823,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31837",92,249,249.02,1,1,"4",0.649182,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31838",93,253,253,1,1,"4",0.695147,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31839",94,257,257.01,2,0,"1",0.635688,1,0.55,3,"/ldrc_c_059","2",1,13,"A_control"
"31840",95,259,259.01,3,1,"0",0,1,0.5,4,"/ldrc_c_059","2",1,13,"A_control"
"31841",96,261,261.01,2,0,"1",0.729162,1,0.55,3,"/ldrc_c_059","2",1,13,"A_control"
"31842",97,265,265.01,0,0,"1",0.842619,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31843",98,271,271.01,2,0,"0",0,1,0.5,4,"/ldrc_c_059","2",1,13,"A_control"
"31844",99,276,276.01,2,0,"1",0.63445,1,0.55,3,"/ldrc_c_059","2",1,13,"A_control"
"31845",100,278,278.01,2,0,"0",0,1,0.5,4,"/ldrc_c_059","2",1,13,"A_control"
"31846",101,280,280.01,1,1,"4",0.590894,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31847",102,282,282.02,1,1,"4",0.872108,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31848",103,284,284.02,0,0,"1",0.487253,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31849",104,286,286.02,1,1,"4",0.694504,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31850",105,288,288.02,1,1,"4",0.690757,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31851",106,291,291,2,0,"0",0,1,0.55,4,"/ldrc_c_059","2",1,13,"A_control"
"31852",107,295,295,0,0,"1",0.591786,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31853",108,298,298.01,2,0,"1",0.492535,1,0.6,3,"/ldrc_c_059","2",1,13,"A_control"
"31854",109,300,300.01,2,0,"1",0.66382,1,0.55,3,"/ldrc_c_059","2",1,13,"A_control"
"31855",110,302,302.01,0,0,"1",0.862057,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31856",111,305,305.01,1,1,"4",0.477944,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31857",112,307,307.01,1,1,"4",0.653149,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31858",113,309,309.01,0,0,"1",0.580653,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31859",114,312,312.01,3,1,"0",0,1,0.5,4,"/ldrc_c_059","2",1,13,"A_control"
"31860",115,317,317.01,0,0,"1",0.753307,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31861",116,319,319.01,1,1,"4",0.668542,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31862",117,321,321.01,0,0,"1",0.759744,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31863",118,323,323.02,0,0,"1",0.946002,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31864",119,325,325.02,1,1,"4",0.61824,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31865",120,329,329.02,2,0,"1",0.481743,1,0.55,3,"/ldrc_c_059","2",1,13,"A_control"
"31866",121,331,331,1,1,"4",0.819466,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31867",122,335,335,1,1,"4",0.575075,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31868",123,337,337,1,1,"4",0.626322,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31869",124,339,339.01,1,1,"4",0.603739,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31870",125,341,341.01,1,1,"4",0.59782,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31871",126,343,343.01,1,1,"4",0.512046,0,0,1,"/ldrc_c_059","2",1,13,"A_control"
"31872",127,348,348.01,2,0,"1",0.630104,1,0.5,3,"/ldrc_c_059","2",1,13,"A_control"
"31873",0,0,0.02,1,1,"1",0.752672,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31874",1,2,2.02,1,1,"1",0.478719,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31875",2,5,5.02,1,1,"1",0.43966,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31876",3,12,12,0,0,"4",0.538537,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31877",4,14,14.01,3,1,"1",0.479035,1,0.25,3,"/ldrc_c_061","1",1,13,"A_control"
"31878",5,16,16.01,3,1,"0",0,1,0.2,4,"/ldrc_c_061","1",1,13,"A_control"
"31879",6,18,18.01,2,0,"4",0.591328,1,0.25,3,"/ldrc_c_061","1",1,13,"A_control"
"31880",7,21,21.01,0,0,"4",0.559126,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31881",8,23,23.01,1,1,"1",0.409416,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31882",9,25,25.01,0,0,"4",0.391641,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31883",10,34,34.01,0,0,"4",0.864184,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31884",11,36,36.01,1,1,"1",0.407439,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31885",12,39,39.02,1,1,"1",0.695327,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31886",13,41,41.02,0,0,"4",0.364651,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31887",14,43,43.02,0,0,"4",0.508884,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31888",15,46,46.02,0,0,"4",0.613638,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31889",16,48,48,1,1,"1",0.466483,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31890",17,51,51,1,1,"1",0.562381,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31891",18,56,56.01,3,1,"0",0,1,0.2,4,"/ldrc_c_061","1",1,13,"A_control"
"31892",19,58,58.01,3,1,"1",0.485801,1,0.25,3,"/ldrc_c_061","1",1,13,"A_control"
"31893",20,61,61.01,0,0,"4",0.40542,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31894",21,63,63.01,3,1,"1",0.411841,1,0.2,3,"/ldrc_c_061","1",1,13,"A_control"
"31895",22,66,66.01,1,1,"1",0.535607,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31896",23,69,69.01,1,1,"1",0.737636,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31897",24,71,71.01,0,0,"4",0.481738,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31898",25,73,73.01,0,0,"4",0.536718,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31899",26,75,75.01,0,0,"4",0.453172,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31900",27,77,77.01,1,1,"1",0.85154,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31901",28,79,79.02,1,1,"1",0.440572,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31902",29,81,81.02,1,1,"1",0.616836,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31903",30,83,83.02,0,0,"4",0.667158,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31904",31,86,86,2,0,"0",0,1,0.15,4,"/ldrc_c_061","1",1,13,"A_control"
"31905",32,88,88,2,0,"4",0.431741,1,0.2,3,"/ldrc_c_061","1",1,13,"A_control"
"31906",33,90,90,3,1,"1",0.351,1,0.15,3,"/ldrc_c_061","1",1,13,"A_control"
"31907",34,93,93,1,1,"1",0.609696,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31908",35,95,95.01,1,1,"1",0.750217,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31909",36,97,97.01,1,1,"1",0.725478,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31910",37,100,100.01,0,0,"4",0.482154,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31911",38,103,103.01,0,0,"4",0.575113,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31912",39,105,105.01,0,0,"4",0.561276,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31913",40,108,108.01,0,0,"4",0.609067,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31914",41,110,110.01,0,0,"4",0.570307,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31915",42,112,112.01,2,0,"4",0.29475,1,0.1,3,"/ldrc_c_061","1",1,13,"A_control"
"31916",43,114,114.01,3,1,"0",0,1,0.05,4,"/ldrc_c_061","1",1,13,"A_control"
"31917",44,116,116.01,3,1,"0",0,1,0.1,4,"/ldrc_c_061","1",1,13,"A_control"
"31918",45,121,121.02,1,1,"1",0.479146,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31919",46,123,123.02,1,1,"1",0.706412,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31920",47,125,125.02,1,1,"0",0,0,0,5,"/ldrc_c_061","1",1,13,"A_control"
"31921",48,128,128.02,0,0,"4",0.383319,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31922",49,130,130,3,1,"1",0.372336,1,0.15,3,"/ldrc_c_061","1",1,13,"A_control"
"31923",50,132,132,0,0,"4",0.293581,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31924",51,134,134,1,1,"1",0.388818,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31925",52,136,136.01,0,0,"4",0.380979,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31926",53,139,139.01,2,0,"0",0,1,0.1,4,"/ldrc_c_061","1",1,13,"A_control"
"31927",54,144,144.01,0,0,"4",0.668975,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31928",55,147,147.01,0,0,"4",0.631854,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
"31929",56,149,149.01,1,1,"1",0.494865,0,0,1,"/ldrc_c_061","1",1,13,"A_control"
