"","subnum","runnum","vif","value"
"512","0_013_second","Run3","des.matV8",1.3633420655257
"513","0_013_second","Run3","des.matV9",3.36155489204049
"514","0_013_second","Run3","des.matV10",2.10263528583521
"515","0_013_second","Run3","des.matV11",NA
"516","0_013_second","Run3","des.matV12",NA
"517","0_013_second","Run3","des.matV13",1.74197409955858
"518","0_013_second","Run3","des.matV14",1.49160582606183
"519","0_026_second","Run1","des.matV1",1.79652151754065
"520","0_026_second","Run1","des.matV2",1.50825767186946
"521","0_026_second","Run1","des.matV3",1.98705508486512
"522","0_026_second","Run1","des.matV4",1.47229636429507
"523","0_026_second","Run1","des.matV5",2.74540760225547
"524","0_026_second","Run1","des.matV6",1.56305922098068
"525","0_026_second","Run1","des.matV7",1.84262311286892
"526","0_026_second","Run1","des.matV8",1.5076682780949
"527","0_026_second","Run1","des.matV9",2.44893348786092
"528","0_026_second","Run1","des.matV10",1.4800990068168
"529","0_026_second","Run1","des.matV11",1.42830269807334
"530","0_026_second","Run1","des.matV12",1.1955643315339
"531","0_026_second","Run1","des.matV13",1.40075540057041
"532","0_026_second","Run1","des.matV14",1.32025789307906
"533","0_049_second","Run1","des.matV1",2.29007892953838
"534","0_049_second","Run1","des.matV2",1.49990394143486
"535","0_049_second","Run1","des.matV3",2.29432323282868
"536","0_049_second","Run1","des.matV4",1.37412493479582
"537","0_049_second","Run1","des.matV5",2.37275136648868
"538","0_049_second","Run1","des.matV6",1.41360705947282
"539","0_049_second","Run1","des.matV7",2.39492679461074
"540","0_049_second","Run1","des.matV8",1.64839686155518
"541","0_049_second","Run1","des.matV9",1.37023067320071
"542","0_049_second","Run1","des.matV10",1.08847734445912
"543","0_049_second","Run1","des.matV11",1.17939967045042
"544","0_049_second","Run1","des.matV12",1.09105398301492
"545","0_049_second","Run1","des.matV13",1.42801042308757
"546","0_049_second","Run1","des.matV14",1.29485933248903
"547","0_049_second","Run2","des.matV1",2.35702840210557
"548","0_049_second","Run2","des.matV2",1.41430318744474
"549","0_049_second","Run2","des.matV3",2.45058050164937
"550","0_049_second","Run2","des.matV4",1.53348920249897
"551","0_049_second","Run2","des.matV5",1.8091716998435
"552","0_049_second","Run2","des.matV6",1.25406444242663
"553","0_049_second","Run2","des.matV7",2.27127930601942
"554","0_049_second","Run2","des.matV8",1.5998234723445
"555","0_049_second","Run2","des.matV9",1.55314014470533
"556","0_049_second","Run2","des.matV10",1.47661960509641
"557","0_049_second","Run2","des.matV11",NA
"558","0_049_second","Run2","des.matV12",NA
"559","0_049_second","Run2","des.matV13",1.29924533606383
"560","0_049_second","Run2","des.matV14",1.33120906811365
